"uv_GPS_Merge_val_ID","Collar_ID","Object_ID","PubName","GMT_date","LMT_date","Longitude","Latitude","Height","Locale_N","Locale_E","Locale_H","DOP","Nav","Sats_used","Validated","Main","Bkup","Temp","Valid_pos","Sex"
1211104,"05586","W9403","Grivla (5586)",29-8-2009 14:00:53,29-8-2009 15:00:53,14.81,61.51,446.62,6822584.65,1447481.05,414.42,6.60,"3D",5,"Yes",3.38,3.56,25.00,2,"F"
1211105,"05586","W9403","Grivla (5586)",29-8-2009 14:30:17,29-8-2009 15:30:17,14.81,61.51,456.32,6822394.65,1447492.80,424.13,4.00,"3D",5,"Yes",3.38,3.58,26.00,2,"F"
1211106,"05586","W9403","Grivla (5586)",29-8-2009 15:00:45,29-8-2009 16:00:45,14.82,61.51,429.64,6822313.28,1447945.20,397.46,3.00,"3D",5,"Yes",3.38,3.58,26.00,2,"F"
1211107,"05586","W9403","Grivla (5586)",29-8-2009 15:30:55,29-8-2009 16:30:55,14.83,61.51,415.93,6822811.34,1448158.98,383.75,2.80,"3D",5,"Yes",3.38,3.58,26.00,2,"F"
1211108,"05586","W9403","Grivla (5586)",29-8-2009 16:01:24,29-8-2009 17:01:24,14.84,61.51,440.23,6823167.57,1448690.87,408.07,5.20,"3D",5,"Yes",3.36,3.58,24.00,2,"F"
1211109,"05586","W9403","Grivla (5586)",29-8-2009 16:30:31,29-8-2009 17:30:31,14.85,61.52,474.07,6823701.11,1449529.32,441.93,4.00,"3D",5,"Yes",3.38,3.58,24.00,2,"F"
1211110,"05586","W9403","Grivla (5586)",29-8-2009 17:01:14,29-8-2009 18:01:14,14.87,61.52,486.88,6823777.94,1450269.37,454.77,2.60,"3D",6,"Yes",3.36,3.58,24.00,2,"F"
1211111,"05586","W9403","Grivla (5586)",29-8-2009 17:30:09,29-8-2009 18:30:09,14.87,61.52,576.88,6823714.48,1450437.34,544.78,3.60,"3D",5,"Yes",3.38,3.58,22.00,2,"F"
1211112,"05586","W9403","Grivla (5586)",29-8-2009 18:00:09,29-8-2009 19:00:09,14.87,61.52,557.45,6823542.58,1450736.56,525.36,3.20,"3D",5,"Yes",3.38,3.56,21.00,2,"F"
1211113,"05586","W9403","Grivla (5586)",29-8-2009 18:30:40,29-8-2009 19:30:40,14.87,61.52,545.60,6823199.70,1450574.97,513.51,3.20,"3D",5,"Yes",3.38,3.58,21.00,2,"F"
1211114,"05586","W9403","Grivla (5586)",29-8-2009 19:01:26,29-8-2009 20:01:26,14.87,61.51,498.30,6822945.04,1450428.39,466.21,9.00,"3D",4,"No",3.36,3.56,21.00,2,"F"
1211115,"05586","W9403","Grivla (5586)",29-8-2009 19:31:00,29-8-2009 20:31:00,14.87,61.51,499.90,6822927.08,1450305.37,467.80,3.40,"3D",6,"Yes",3.36,3.58,22.00,2,"F"
1211116,"05586","W9403","Grivla (5586)",29-8-2009 20:01:03,29-8-2009 21:01:03,14.87,61.51,456.06,6822935.48,1450237.24,423.96,6.20,"3D",6,"Yes",3.36,3.58,21.00,2,"F"
1211117,"05586","W9403","Grivla (5586)",29-8-2009 20:31:20,29-8-2009 21:31:20,14.87,61.51,475.47,6822972.64,1450268.93,443.37,2.80,"3D",6,"Yes",3.38,3.54,21.00,2,"F"
1211118,"05586","W9403","Grivla (5586)",29-8-2009 21:00:41,29-8-2009 22:00:41,14.87,61.51,476.93,6822978.29,1450272.22,444.83,2.80,"3D",6,"Yes",3.38,3.58,19.00,2,"F"
1211119,"05586","W9403","Grivla (5586)",29-8-2009 21:30:10,29-8-2009 22:30:10,14.87,61.51,496.98,6822974.93,1450268.84,464.88,3.60,"3D",6,"Yes",3.38,3.58,21.00,2,"F"
1211120,"05586","W9403","Grivla (5586)",29-8-2009 22:00:23,29-8-2009 23:00:23,14.87,61.51,462.75,6822975.12,1450269.08,430.65,7.60,"3D",5,"Yes",3.38,3.58,20.00,2,"F"
1211121,"05586","W9403","Grivla (5586)",29-8-2009 22:30:19,29-8-2009 23:30:19,14.87,61.51,483.76,6822974.16,1450267.21,451.66,4.20,"3D",5,"Yes",3.40,3.58,19.00,2,"F"
1211123,"05586","W9403","Grivla (5586)",29-8-2009 23:30:54,30-8-2009 0:30:54,14.87,61.51,484.73,6822980.77,1450266.66,452.63,5.20,"3D",4,"Yes",3.38,3.58,23.00,2,"F"
1211124,"05586","W9403","Grivla (5586)",30-8-2009 0:01:42,30-8-2009 1:01:42,14.87,61.51,454.18,6822963.72,1450264.22,422.08,3.40,"3D",4,"Yes",3.38,3.58,21.00,2,"F"
1211125,"05586","W9403","Grivla (5586)",30-8-2009 0:30:57,30-8-2009 1:30:57,14.87,61.51,486.09,6822965.61,1450272.06,453.99,6.80,"3D",4,"Yes",3.38,3.56,19.00,2,"F"
1211126,"05586","W9403","Grivla (5586)",30-8-2009 1:00:25,30-8-2009 2:00:25,14.87,61.51,489.61,6822978.20,1450257.09,457.51,6.40,"3D",4,"Yes",3.40,3.60,20.00,2,"F"
1211127,"05586","W9403","Grivla (5586)",30-8-2009 1:30:32,30-8-2009 2:30:32,14.87,61.51,506.66,6822967.65,1450263.72,474.56,4.60,"3D",4,"Yes",3.38,3.60,20.00,2,"F"
1211128,"05586","W9403","Grivla (5586)",30-8-2009 2:00:41,30-8-2009 3:00:41,14.87,61.51,501.19,6822950.36,1450271.54,469.09,4.20,"3D",4,"Yes",3.40,3.60,19.00,2,"F"
1211129,"05586","W9403","Grivla (5586)",30-8-2009 2:30:29,30-8-2009 3:30:29,14.87,61.51,512.57,6822979.46,1450288.75,480.47,3.60,"3D",4,"Yes",3.40,3.60,20.00,2,"F"
1211130,"05586","W9403","Grivla (5586)",30-8-2009 3:00:52,30-8-2009 4:00:52,14.87,61.51,489.70,6822965.12,1450279.78,457.60,2.40,"3D",7,"Yes",3.38,3.60,19.00,2,"F"
1211131,"05586","W9403","Grivla (5586)",30-8-2009 3:30:37,30-8-2009 4:30:37,14.87,61.51,478.69,6822632.64,1450313.77,446.60,3.80,"3D",5,"Yes",3.38,3.58,19.00,2,"F"
1211132,"05586","W9403","Grivla (5586)",30-8-2009 4:00:17,30-8-2009 5:00:17,14.88,61.51,462.94,6822152.48,1450878.53,430.88,3.60,"3D",5,"Yes",3.38,3.58,20.00,2,"F"
1211133,"05586","W9403","Grivla (5586)",30-8-2009 4:30:13,30-8-2009 5:30:13,14.88,61.50,428.81,6821713.99,1451050.04,396.77,3.40,"3D",5,"Yes",3.38,3.58,21.00,2,"F"
1211134,"05586","W9403","Grivla (5586)",30-8-2009 5:00:48,30-8-2009 6:00:48,14.88,61.50,422.22,6821524.11,1451252.86,390.19,2.60,"3D",6,"Yes",3.38,3.58,22.00,2,"F"
1211135,"05586","W9403","Grivla (5586)",30-8-2009 5:30:11,30-8-2009 6:30:11,14.89,61.50,407.13,6821505.59,1451567.87,375.11,2.80,"3D",6,"Yes",3.38,3.58,22.00,2,"F"
1211136,"05586","W9403","Grivla (5586)",30-8-2009 6:00:15,30-8-2009 7:00:15,14.90,61.50,404.65,6821468.09,1451878.65,372.64,7.20,"3D",4,"No",3.36,3.58,21.00,2,"F"
1211137,"05586","W9403","Grivla (5586)",30-8-2009 6:30:49,30-8-2009 7:30:49,14.90,61.50,388.84,6821542.35,1451948.95,356.83,1.80,"3D",9,"Yes",3.38,3.58,21.00,2,"F"
1211138,"05586","W9403","Grivla (5586)",30-8-2009 7:00:11,30-8-2009 8:00:11,14.90,61.50,406.92,6821544.66,1451950.34,374.91,2.60,"3D",7,"Yes",3.38,3.58,23.00,2,"F"
1211139,"05586","W9403","Grivla (5586)",30-8-2009 7:30:14,30-8-2009 8:30:14,14.90,61.50,389.60,6821507.19,1452116.62,357.60,2.20,"3D",6,"Yes",3.38,3.58,24.00,2,"F"
1211140,"05586","W9403","Grivla (5586)",30-8-2009 8:00:18,30-8-2009 9:00:18,14.90,61.50,375.16,6821497.45,1452319.53,343.17,3.40,"3D",5,"Yes",3.38,3.58,25.00,2,"F"
1211141,"05586","W9403","Grivla (5586)",30-8-2009 8:30:24,30-8-2009 9:30:24,14.91,61.51,389.22,6822281.07,1452604.93,357.23,5.00,"3D",5,"Yes",3.38,3.58,25.00,2,"F"
1211142,"05586","W9403","Grivla (5586)",30-8-2009 9:00:55,30-8-2009 10:00:55,14.92,61.51,388.30,6823087.88,1453230.26,356.32,3.40,"3D",5,"Yes",3.38,3.56,25.00,2,"F"
1211143,"05586","W9403","Grivla (5586)",30-8-2009 9:30:48,30-8-2009 10:30:48,14.92,61.52,388.20,6823264.45,1453213.95,356.22,7.00,"3D",5,"Yes",3.38,3.58,26.00,2,"F"
1211144,"05586","W9403","Grivla (5586)",30-8-2009 10:01:05,30-8-2009 11:01:05,14.92,61.52,430.71,6823443.44,1453259.26,398.72,4.60,"3D",4,"No",3.36,3.56,25.00,2,"F"
1211145,"05586","W9403","Grivla (5586)",30-8-2009 10:30:42,30-8-2009 11:30:42,14.93,61.52,430.32,6823357.45,1453469.46,398.34,4.20,"3D",5,"Yes",3.38,3.58,27.00,2,"F"
1211146,"05586","W9403","Grivla (5586)",30-8-2009 11:00:34,30-8-2009 12:00:34,14.93,61.52,396.42,6823345.31,1453561.10,364.45,7.60,"3D",5,"Yes",3.38,3.58,29.00,2,"F"
1211147,"05586","W9403","Grivla (5586)",30-8-2009 11:30:41,30-8-2009 12:30:41,14.93,61.52,397.15,6823360.82,1453554.48,365.18,1.80,"3D",7,"Yes",3.38,3.58,25.00,2,"F"
1211148,"05586","W9403","Grivla (5586)",30-8-2009 12:00:12,30-8-2009 13:00:12,14.93,61.52,397.92,6823271.78,1453519.78,365.95,3.40,"3D",5,"Yes",3.40,3.58,27.00,2,"F"
1211149,"05586","W9403","Grivla (5586)",30-8-2009 12:30:17,30-8-2009 13:30:17,14.93,61.52,399.59,6823218.43,1453515.65,367.62,4.00,"3D",5,"Yes",3.40,3.58,28.00,2,"F"
1211150,"05586","W9403","Grivla (5586)",30-8-2009 13:00:11,30-8-2009 14:00:11,14.93,61.52,407.50,6823257.24,1453444.34,375.52,4.00,"3D",5,"Yes",3.38,3.58,28.00,2,"F"
1211151,"05586","W9403","Grivla (5586)",30-8-2009 13:30:41,30-8-2009 14:30:41,14.93,61.52,407.00,6823170.47,1453571.31,375.03,7.40,"3D",5,"Yes",3.38,3.54,29.00,2,"F"
1211152,"05586","W9403","Grivla (5586)",30-8-2009 14:00:11,30-8-2009 15:00:11,14.93,61.52,407.50,6823276.11,1453600.62,375.53,6.00,"3D",5,"Yes",3.38,3.54,28.00,2,"F"
1211153,"05586","W9403","Grivla (5586)",30-8-2009 14:30:21,30-8-2009 15:30:21,14.93,61.52,407.57,6823286.15,1453624.91,375.60,2.40,"3D",7,"Yes",3.40,3.58,24.00,2,"F"
1211154,"05586","W9403","Grivla (5586)",30-8-2009 15:00:18,30-8-2009 16:00:18,14.93,61.52,395.33,6823459.70,1453627.05,363.36,2.40,"3D",7,"Yes",3.40,3.58,23.00,2,"F"
1211155,"05586","W9403","Grivla (5586)",30-8-2009 15:30:11,30-8-2009 16:30:11,14.93,61.52,389.28,6823570.13,1453574.29,357.30,2.60,"3D",5,"Yes",3.40,3.58,25.00,2,"F"
1211156,"05586","W9403","Grivla (5586)",30-8-2009 16:00:13,30-8-2009 17:00:13,14.92,61.52,403.19,6823597.14,1453401.69,371.21,1.80,"3D",6,"Yes",3.40,3.58,26.00,2,"F"
1211157,"05586","W9403","Grivla (5586)",30-8-2009 16:30:48,30-8-2009 17:30:48,14.92,61.52,401.67,6823364.62,1453431.29,369.69,3.80,"3D",5,"Yes",3.38,3.58,25.00,2,"F"
1211158,"05586","W9403","Grivla (5586)",30-8-2009 17:00:23,30-8-2009 18:00:23,14.93,61.51,402.76,6823046.77,1453525.53,370.79,3.80,"3D",5,"Yes",3.38,3.58,24.00,2,"F"
1211159,"05586","W9403","Grivla (5586)",30-8-2009 17:30:46,30-8-2009 18:30:46,14.93,61.51,401.34,6822257.30,1453640.93,369.39,2.80,"3D",7,"Yes",3.38,3.58,23.00,2,"F"
1211160,"05586","W9403","Grivla (5586)",30-8-2009 18:00:14,30-8-2009 19:00:14,14.93,61.50,357.38,6821942.47,1453923.38,325.45,4.40,"3D",6,"Yes",3.38,3.58,23.00,2,"F"
1211161,"05586","W9403","Grivla (5586)",30-8-2009 18:30:19,30-8-2009 19:30:19,14.94,61.50,358.31,6821629.92,1453967.05,326.39,3.20,"3D",5,"Yes",3.38,3.56,23.00,2,"F"
1211162,"05586","W9403","Grivla (5586)",30-8-2009 19:00:42,30-8-2009 20:00:42,14.94,61.50,342.38,6821530.46,1454036.77,310.46,3.00,"3D",6,"Yes",3.38,3.58,23.00,2,"F"
1211163,"05586","W9403","Grivla (5586)",30-8-2009 19:30:24,30-8-2009 20:30:24,14.94,61.50,342.28,6821496.18,1454107.17,310.36,5.00,"3D",6,"Yes",3.38,3.58,21.00,2,"F"
1211164,"05586","W9403","Grivla (5586)",30-8-2009 20:00:54,30-8-2009 21:00:54,14.94,61.50,374.97,6821498.68,1454118.15,343.06,3.60,"3D",6,"Yes",3.38,3.58,17.00,2,"F"
1211165,"05586","W9403","Grivla (5586)",30-8-2009 20:30:34,30-8-2009 21:30:34,14.94,61.50,368.49,6821504.36,1454115.20,336.58,5.20,"3D",6,"Yes",3.40,3.58,17.00,2,"F"
1211166,"05586","W9403","Grivla (5586)",30-8-2009 21:00:18,30-8-2009 22:00:18,14.94,61.50,368.78,6821508.19,1454103.66,336.86,4.00,"3D",6,"Yes",3.40,3.60,16.00,2,"F"
1211168,"05586","W9403","Grivla (5586)",30-8-2009 22:00:24,30-8-2009 23:00:24,14.94,61.50,355.72,6821500.80,1454104.53,323.80,2.60,"3D",5,"Yes",3.38,3.58,18.00,2,"F"
1211169,"05586","W9403","Grivla (5586)",30-8-2009 22:30:54,30-8-2009 23:30:54,14.94,61.50,357.69,6821501.39,1454102.34,325.77,2.80,"3D",5,"Yes",3.38,3.58,17.00,2,"F"
1211170,"05586","W9403","Grivla (5586)",30-8-2009 23:00:40,31-8-2009 0:00:40,14.94,61.50,355.25,6821501.65,1454104.79,323.33,3.60,"3D",4,"Yes",3.38,3.58,17.00,2,"F"
1211171,"05586","W9403","Grivla (5586)",30-8-2009 23:16:41,31-8-2009 0:16:41,14.94,61.50,349.43,6821489.28,1454107.65,317.52,3.00,"3D",5,"Yes",3.38,3.58,18.00,2,"F"
1211172,"05586","W9403","Grivla (5586)",30-8-2009 23:22:53,31-8-2009 0:22:53,14.94,61.50,342.74,6821499.54,1454104.83,310.82,3.40,"3D",4,"Yes",3.36,3.60,19.00,2,"F"
1211173,"05586","W9403","Grivla (5586)",30-8-2009 23:27:38,31-8-2009 0:27:38,14.94,61.50,345.11,6821495.09,1454111.73,313.20,3.20,"3D",4,"Yes",3.36,3.58,19.00,2,"F"
1211174,"05586","W9403","Grivla (5586)",30-8-2009 23:30:09,31-8-2009 0:30:09,14.94,61.50,337.84,6821495.96,1454107.68,305.93,3.20,"3D",4,"Yes",3.38,3.58,19.00,2,"F"
1211175,"05586","W9403","Grivla (5586)",31-8-2009 0:00:29,31-8-2009 1:00:29,14.94,61.50,347.35,6821491.08,1454102.14,315.43,2.60,"3D",5,"Yes",3.40,3.54,16.00,2,"F"
1211176,"05586","W9403","Grivla (5586)",31-8-2009 0:30:20,31-8-2009 1:30:20,14.94,61.50,339.00,6821510.74,1454096.67,307.08,7.00,"3D",4,"Yes",3.40,3.58,16.00,2,"F"
1211178,"05586","W9403","Grivla (5586)",31-8-2009 1:30:52,31-8-2009 2:30:52,14.94,61.50,334.21,6821492.23,1454102.03,302.29,5.20,"3D",5,"Yes",3.38,3.58,21.00,2,"F"
1211179,"05586","W9403","Grivla (5586)",31-8-2009 2:00:47,31-8-2009 3:00:47,14.94,61.50,368.44,6821498.32,1454104.36,336.52,3.40,"3D",6,"Yes",3.38,3.60,20.00,2,"F"
1211180,"05586","W9403","Grivla (5586)",31-8-2009 2:30:31,31-8-2009 3:30:31,14.94,61.50,363.80,6821506.90,1454102.93,331.88,3.60,"3D",5,"Yes",3.38,3.60,20.00,2,"F"
1211181,"05586","W9403","Grivla (5586)",31-8-2009 3:00:29,31-8-2009 4:00:29,14.93,61.50,351.45,6821565.47,1453931.14,319.53,3.00,"3D",5,"Yes",3.38,3.60,20.00,2,"F"
1211182,"05586","W9403","Grivla (5586)",31-8-2009 3:30:35,31-8-2009 4:30:35,14.94,61.50,351.71,6821688.00,1453981.29,319.79,3.20,"3D",5,"Yes",3.38,3.58,20.00,2,"F"
1211183,"05586","W9403","Grivla (5586)",31-8-2009 4:00:56,31-8-2009 5:00:56,14.94,61.50,356.29,6821636.51,1454065.50,324.37,2.80,"3D",6,"Yes",3.38,3.58,21.00,2,"F"
1211184,"05586","W9403","Grivla (5586)",31-8-2009 4:30:31,31-8-2009 5:30:31,14.94,61.50,360.29,6821535.19,1454037.73,328.37,3.20,"3D",5,"Yes",3.38,3.58,22.00,2,"F"
1211185,"05586","W9403","Grivla (5586)",31-8-2009 5:00:56,31-8-2009 6:00:56,14.94,61.50,350.23,6821508.18,1453993.89,318.31,3.20,"3D",5,"Yes",3.38,3.58,22.00,2,"F"
1211186,"05586","W9403","Grivla (5586)",31-8-2009 5:30:41,31-8-2009 6:30:41,14.94,61.50,355.67,6821514.48,1454027.98,323.75,4.80,"3D",5,"Yes",3.38,3.58,22.00,2,"F"
1211187,"05586","W9403","Grivla (5586)",31-8-2009 6:00:24,31-8-2009 7:00:24,14.94,61.50,354.37,6821522.75,1454059.28,322.45,2.80,"3D",5,"Yes",3.38,3.58,23.00,2,"F"
1211188,"05586","W9403","Grivla (5586)",31-8-2009 6:30:48,31-8-2009 7:30:48,14.94,61.50,351.35,6821577.29,1454001.58,319.43,2.80,"3D",5,"Yes",3.38,3.58,23.00,2,"F"
1211189,"05586","W9403","Grivla (5586)",31-8-2009 7:00:42,31-8-2009 8:00:42,14.94,61.50,351.96,6821603.49,1454154.41,320.05,2.80,"3D",5,"Yes",3.38,3.58,25.00,2,"F"
1211190,"05586","W9403","Grivla (5586)",31-8-2009 7:30:25,31-8-2009 8:30:25,14.94,61.50,343.16,6821538.11,1454300.22,311.25,2.40,"3D",5,"Yes",3.38,3.58,26.00,2,"F"
1211191,"05586","W9403","Grivla (5586)",31-8-2009 8:01:30,31-8-2009 9:01:30,14.94,61.50,364.57,6821470.07,1454402.06,332.67,2.80,"3D",5,"Yes",3.38,3.58,28.00,2,"F"
1211192,"05586","W9403","Grivla (5586)",31-8-2009 8:30:53,31-8-2009 9:30:53,14.94,61.50,357.83,6821530.28,1454275.64,325.92,3.40,"3D",5,"Yes",3.38,3.56,29.00,2,"F"
1211193,"05586","W9403","Grivla (5586)",31-8-2009 9:00:45,31-8-2009 10:00:45,14.94,61.50,363.29,6821631.37,1454272.03,331.38,6.80,"3D",4,"No",3.38,3.58,29.00,2,"F"
1211194,"05586","W9403","Grivla (5586)",31-8-2009 9:31:11,31-8-2009 10:31:11,14.94,61.50,363.78,6821715.24,1454202.48,331.86,6.80,"3D",5,"Yes",3.38,3.58,29.00,2,"F"
1211195,"05586","W9403","Grivla (5586)",31-8-2009 10:01:24,31-8-2009 11:01:24,14.94,61.50,347.55,6821572.13,1454286.31,315.64,3.40,"3D",5,"Yes",3.38,3.58,29.00,2,"F"
1211196,"05586","W9403","Grivla (5586)",31-8-2009 10:02:00,31-8-2009 11:02:00,14.94,61.50,344.84,6821568.57,1454300.31,312.93,9.20,"3D",4,"No",3.38,3.58,30.00,2,"F"
1211197,"05586","W9403","Grivla (5586)",31-8-2009 10:03:00,31-8-2009 11:03:00,14.94,61.50,351.13,6821559.13,1454296.12,319.22,2.00,"3D",6,"Yes",3.36,3.58,30.00,2,"F"
1211198,"05586","W9403","Grivla (5586)",31-8-2009 10:04:00,31-8-2009 11:04:00,14.94,61.50,354.44,6821559.35,1454293.68,322.53,1.80,"3D",9,"Yes",3.36,3.58,30.00,2,"F"
1211199,"05586","W9403","Grivla (5586)",31-8-2009 10:05:00,31-8-2009 11:05:00,14.94,61.50,351.84,6821551.54,1454295.18,319.93,1.60,"3D",9,"Yes",3.36,3.58,30.00,2,"F"
1211200,"05586","W9403","Grivla (5586)",31-8-2009 10:06:00,31-8-2009 11:06:00,14.94,61.50,350.08,6821539.90,1454310.16,318.17,2.40,"3D",6,"Yes",3.36,3.58,30.00,2,"F"
1211201,"05586","W9403","Grivla (5586)",31-8-2009 10:07:00,31-8-2009 11:07:00,14.94,61.50,349.97,6821533.88,1454306.61,318.06,1.60,"3D",9,"Yes",3.36,3.58,30.00,2,"F"
1211202,"05586","W9403","Grivla (5586)",31-8-2009 10:08:00,31-8-2009 11:08:00,14.94,61.50,351.10,6821527.61,1454305.94,319.19,1.60,"3D",9,"Yes",3.36,3.58,30.00,2,"F"
1211203,"05586","W9403","Grivla (5586)",31-8-2009 10:09:00,31-8-2009 11:09:00,14.94,61.50,349.84,6821529.91,1454307.71,317.93,1.80,"3D",8,"Yes",3.36,3.58,31.00,2,"F"
1211204,"05586","W9403","Grivla (5586)",31-8-2009 10:10:00,31-8-2009 11:10:00,14.94,61.50,350.37,6821526.79,1454311.02,318.46,1.40,"3D",11,"Yes",3.36,3.58,31.00,2,"F"
1211205,"05586","W9403","Grivla (5586)",31-8-2009 10:11:00,31-8-2009 11:11:00,14.94,61.50,350.57,6821524.26,1454315.56,318.66,1.60,"3D",8,"Yes",3.36,3.56,31.00,2,"F"
1211206,"05586","W9403","Grivla (5586)",31-8-2009 10:12:00,31-8-2009 11:12:00,14.94,61.50,349.56,6821509.34,1454316.13,317.65,1.60,"3D",8,"Yes",3.36,3.58,31.00,2,"F"
1211207,"05586","W9403","Grivla (5586)",31-8-2009 10:13:00,31-8-2009 11:13:00,14.94,61.50,350.12,6821508.36,1454312.70,318.21,2.40,"3D",7,"Yes",3.36,3.58,31.00,2,"F"
1211208,"05586","W9403","Grivla (5586)",31-8-2009 10:14:00,31-8-2009 11:14:00,14.94,61.50,349.87,6821498.58,1454294.73,317.96,1.40,"3D",10,"Yes",3.36,3.56,31.00,2,"F"
1211209,"05586","W9403","Grivla (5586)",31-8-2009 10:15:00,31-8-2009 11:15:00,14.94,61.50,350.17,6821508.77,1454274.38,318.26,2.00,"3D",8,"Yes",3.36,3.58,31.00,2,"F"
1211210,"05586","W9403","Grivla (5586)",31-8-2009 10:16:00,31-8-2009 11:16:00,14.94,61.50,349.98,6821490.34,1454268.79,318.07,2.20,"3D",7,"Yes",3.36,3.58,31.00,2,"F"
1211211,"05586","W9403","Grivla (5586)",31-8-2009 10:17:00,31-8-2009 11:17:00,14.94,61.50,353.44,6821469.05,1454285.89,321.53,1.60,"3D",8,"Yes",3.36,3.58,31.00,2,"F"
1211212,"05586","W9403","Grivla (5586)",31-8-2009 10:18:00,31-8-2009 11:18:00,14.94,61.50,353.66,6821468.68,1454283.70,321.75,2.00,"3D",7,"Yes",3.36,3.58,31.00,2,"F"
1211213,"05586","W9403","Grivla (5586)",31-8-2009 10:19:00,31-8-2009 11:19:00,14.94,61.50,350.71,6821457.48,1454272.98,318.80,2.00,"3D",7,"Yes",3.36,3.58,31.00,2,"F"
1211214,"05586","W9403","Grivla (5586)",31-8-2009 10:20:00,31-8-2009 11:20:00,14.94,61.50,351.89,6821459.73,1454256.78,319.98,1.60,"3D",8,"Yes",3.34,3.58,32.00,2,"F"
1211215,"05586","W9403","Grivla (5586)",31-8-2009 10:21:00,31-8-2009 11:21:00,14.94,61.50,351.16,6821459.11,1454246.33,319.25,2.00,"3D",8,"Yes",3.36,3.58,32.00,2,"F"
1211216,"05586","W9403","Grivla (5586)",31-8-2009 10:22:00,31-8-2009 11:22:00,14.94,61.50,348.84,6821471.86,1454239.42,316.93,1.80,"3D",7,"Yes",3.36,3.58,32.00,2,"F"
1211217,"05586","W9403","Grivla (5586)",31-8-2009 10:23:00,31-8-2009 11:23:00,14.94,61.50,348.07,6821483.68,1454245.57,316.16,2.00,"3D",8,"Yes",3.36,3.58,32.00,2,"F"
1211218,"05586","W9403","Grivla (5586)",31-8-2009 10:24:00,31-8-2009 11:24:00,14.94,61.50,348.37,6821483.18,1454240.21,316.46,3.20,"3D",7,"Yes",3.34,3.58,32.00,2,"F"
1211219,"05586","W9403","Grivla (5586)",31-8-2009 10:25:00,31-8-2009 11:25:00,14.94,61.50,349.76,6821480.64,1454239.41,317.85,2.20,"3D",7,"Yes",3.36,3.58,32.00,2,"F"
1211220,"05586","W9403","Grivla (5586)",31-8-2009 10:26:00,31-8-2009 11:26:00,14.94,61.50,349.81,6821482.68,1454236.79,317.90,2.80,"3D",7,"Yes",3.36,3.58,32.00,2,"F"
1211221,"05586","W9403","Grivla (5586)",31-8-2009 10:27:00,31-8-2009 11:27:00,14.94,61.50,348.85,6821480.29,1454235.28,316.94,2.60,"3D",6,"Yes",3.36,3.60,32.00,2,"F"
1211222,"05586","W9403","Grivla (5586)",31-8-2009 10:28:00,31-8-2009 11:28:00,14.94,61.50,347.49,6821472.44,1454224.16,315.58,2.00,"3D",7,"Yes",3.36,3.58,32.00,2,"F"
1211223,"05586","W9403","Grivla (5586)",31-8-2009 10:29:00,31-8-2009 11:29:00,14.94,61.50,348.83,6821468.07,1454210.44,316.92,1.80,"3D",6,"Yes",3.36,3.58,32.00,2,"F"
1211224,"05586","W9403","Grivla (5586)",31-8-2009 10:30:00,31-8-2009 11:30:00,14.94,61.50,348.35,6821460.71,1454199.33,316.44,2.00,"3D",7,"Yes",3.36,3.58,32.00,2,"F"
1211225,"05586","W9403","Grivla (5586)",31-8-2009 10:31:00,31-8-2009 11:31:00,14.94,61.50,349.32,6821461.05,1454196.17,317.41,3.00,"3D",6,"Yes",3.36,3.58,32.00,2,"F"
1211226,"05586","W9403","Grivla (5586)",31-8-2009 10:32:00,31-8-2009 11:32:00,14.94,61.50,349.24,6821459.13,1454194.67,317.33,2.80,"3D",7,"Yes",3.36,3.58,33.00,2,"F"
1211227,"05586","W9403","Grivla (5586)",31-8-2009 10:33:00,31-8-2009 11:33:00,14.94,61.50,349.78,6821460.21,1454195.91,317.87,1.40,"3D",9,"Yes",3.36,3.58,33.00,2,"F"
1211228,"05586","W9403","Grivla (5586)",31-8-2009 10:34:00,31-8-2009 11:34:00,14.94,61.50,347.36,6821458.41,1454193.70,315.45,3.00,"3D",7,"Yes",3.36,3.58,33.00,2,"F"
